date,price,volume,market_cap,daily_return,asset
2024-05-19,83.83220408445295,202873945.24171683,6251412458.010533,-0.004026758214663473,litecoin
2024-05-20,82.18361175718049,207696404.74313787,6123380417.315267,-0.019665382119879227,litecoin
2024-05-21,88.56914538228209,434332965.8412715,6606991706.8702755,0.07769838156989595,litecoin
2024-05-22,88.2205474847593,568011302.9318179,6571814033.352342,-0.0039358841729608685,litecoin
2024-05-23,85.70837210573465,402915304.7633045,6393860424.754402,-0.028476080127009418,litecoin
2024-05-24,85.42582999561107,642996347.5088367,6369360199.563853,-0.0032965520541566873,litecoin
2024-05-25,84.86096701134178,404788205.8533146,6325660733.493688,-0.0066123207032147135,litecoin
2024-05-26,84.96013460335033,219480686.73082808,6326644364.977778,0.0011685889932799842,litecoin
2024-05-27,83.91177699766615,215431415.38964912,6261665239.069057,-0.012339406129458164,litecoin
2024-05-28,85.22851422445028,294001419.80470914,6358495375.181683,0.015691923993228718,litecoin
2024-05-29,83.38534056568965,359779083.7012825,6225474217.949692,-0.021626255901946334,litecoin
2024-05-30,83.50989529605377,298908339.24161184,6228408582.258084,0.001493724550612141,litecoin
2024-05-31,84.38891869295978,371619844.87041485,6294215373.664099,0.010525978912915068,litecoin
2024-06-01,83.26221874184027,305202726.23553544,6214954482.060038,-0.013351278444731385,litecoin
2024-06-02,83.41964010445693,180124022.1389279,6214723345.4807825,0.0018906698019272028,litecoin
2024-06-03,82.98686276877132,231372042.50960976,6192221145.2967005,-0.005187954960530816,litecoin
2024-06-04,82.8179388029432,288382200.49990267,6176070012.806066,-0.002035550690701382,litecoin
2024-06-05,83.63369237372576,302472377.497025,6231374052.658841,0.009849962249405486,litecoin
2024-06-06,85.47663016182673,290959616.31929857,6368853571.307768,0.02203582952986949,litecoin
2024-06-07,84.2006722522679,274033080.5790519,6283110380.557434,-0.014927564495033852,litecoin
2024-06-08,80.10318290815056,533827382.30265844,5978024759.926908,-0.048663380404388445,litecoin
2024-06-09,80.00575016994765,247407552.41846073,5967556019.2672205,-0.00121634040827856,litecoin
2024-06-10,80.5454586828477,272647649.5909733,6006283304.689888,0.006745871537403358,litecoin
2024-06-11,79.59333585492014,319094571.8411051,5936465933.637818,-0.011820937437039047,litecoin
2024-06-12,77.2525122640677,589521939.5705894,5768082868.714375,-0.02940979374352659,litecoin
2024-06-13,78.42334148174768,404967290.29031193,5851853925.737273,0.01515587238998517,litecoin
2024-06-14,79.10513435552609,365688910.7453657,5908442381.889549,0.008693749346769142,litecoin
2024-06-15,77.53192065837783,389009437.0482862,5787075085.622822,-0.019887630682449586,litecoin
2024-06-16,79.19128864243599,234514788.75707883,5907170839.775339,0.021402384591627577,litecoin
2024-06-17,78.85803609720071,195532947.09559256,5886905226.444316,-0.0042081970245487765,litecoin
2024-06-18,76.60945362529897,382331912.89608043,5714729552.503341,-0.02851430980515579,litecoin
2024-06-19,72.56318004267354,639998893.6474303,5412350985.689942,-0.05281689649447152,litecoin
2024-06-20,73.6668207781585,296495508.2940762,5496315073.9711685,0.015209376640272998,litecoin
2024-06-21,74.69980639579259,346496544.3755309,5583319500.727882,0.014022399863635293,litecoin
2024-06-22,74.08907207048706,384289404.5743917,5529917114.700498,-0.008175848837808086,litecoin
2024-06-23,74.52984514377889,197460353.5251859,5564592794.2943535,0.005949231930890919,litecoin
2024-06-24,73.43255316606312,213470530.41176504,5495754056.584114,-0.01472285331599621,litecoin
2024-06-25,69.71853665539683,578010805.5914043,5206513492.010741,-0.050577248788657325,litecoin
2024-06-26,71.36312135702708,343163206.0751649,5328605003.33227,0.023588915954433576,litecoin
2024-06-27,70.92977107368291,285478262.5133993,5297002749.045722,-0.006072468175489898,litecoin
2024-06-28,73.09734155433804,284076640.3905381,5455971614.916254,0.03055938920771961,litecoin
2024-06-29,72.77685873137084,391474291.92395806,5439771345.571148,-0.004384329390816122,litecoin
2024-06-30,74.99206733299786,303839646.54523915,5602984624.625921,0.030438365164999093,litecoin
2024-07-01,75.34021491874661,291538540.0921862,5616823551.30602,0.004642458837716967,litecoin
2024-07-02,74.33207970682169,269031072.088123,5549754857.402683,-0.013381103478563028,litecoin
2024-07-03,75.85207689193032,235848383.3964928,5662309340.683269,0.02044873749131959,litecoin
2024-07-04,71.96864475311841,417497466.32906955,5366324999.94536,-0.051197439779332665,litecoin
2024-07-05,65.35718159377404,454451575.8984626,4891280191.255686,-0.09186588384461547,litecoin
2024-07-06,61.936830326224595,765468114.7726243,4630195645.140654,-0.05233321242045841,litecoin
2024-07-07,65.4219603887422,270507366.4701018,4884009809.359574,0.05626910586417244,litecoin
2024-07-08,61.916460805654744,242541788.6922594,4614807330.096989,-0.05358291867528153,litecoin
2024-07-09,64.85099853545748,410091633.0935482,4848614357.421299,0.04739511418480058,litecoin
2024-07-10,65.3184506028606,224437117.0780533,4884498879.545781,0.007208093598551679,litecoin
2024-07-11,66.93290543357557,240979934.37449408,4997814922.851752,0.024716673708795378,litecoin
2024-07-12,67.46860857975646,265881497.9715092,5037353797.1797495,0.00800358422678249,litecoin
2024-07-13,69.25963341998808,317079252.8489183,5179355871.826656,0.026546046790254962,litecoin
2024-07-14,69.75683387896372,232550502.72762704,5217204402.283881,0.007178791374199633,litecoin
2024-07-15,70.04780808085775,227315769.5779483,5240478742.8143425,0.004171264458460167,litecoin
2024-07-16,72.48998731590693,361049630.1711593,5420579362.429403,0.03486446331382864,litecoin
2024-07-17,73.22257288019198,391740206.5056805,5469160144.670064,0.010106024175345452,litecoin
2024-07-18,71.41005276356881,297157885.9181604,5344906336.983818,-0.024753570454139062,litecoin
2024-07-19,71.57967108477185,246975004.7490476,5351656487.493912,0.002375272313054122,litecoin
2024-07-20,73.46522203294556,327115021.09007376,5491666827.864826,0.026341989556513346,litecoin
2024-07-21,73.11299913204398,202772194.642,5466876864.765128,-0.004794416884000285,litecoin
2024-07-22,74.05731559777014,262458057.13822433,5521802622.611995,0.012915849123090961,litecoin
2024-07-23,71.2816170860284,473030496.9679559,5328135747.18431,-0.03748040945498854,litecoin
2024-07-24,72.99225689985545,328171213.9041947,5459675749.624061,0.023998330618152375,litecoin
2024-07-25,71.22265779490692,277210925.318226,5326516140.669076,-0.024243655150660626,litecoin
2024-07-26,68.83587364839347,414364427.2083189,5146413976.829229,-0.033511584942342965,litecoin
2024-07-27,71.33838458435511,247303461.79923487,5335359126.132549,0.03635474939628436,litecoin
2024-07-28,71.43344774191617,256822221.72583628,5342766293.38577,0.0013325667256824936,litecoin
2024-07-29,71.16491072583617,182946945.17845228,5323801122.115883,-0.0037592615863958345,litecoin
2024-07-30,73.78040822981826,545256992.5236167,5524784642.354968,0.03675262818860747,litecoin
2024-07-31,71.67320183843522,267410001.67186692,5362559104.377706,-0.02856051412482452,litecoin
2024-08-01,70.21038759372956,266242428.5648993,5247296956.171549,-0.020409500443458795,litecoin
2024-08-02,69.51688952552055,365306700.7114091,5198621708.010482,-0.009877428283431744,litecoin
2024-08-03,64.92621454030873,365054603.5223127,4857698748.705848,-0.06603682956105972,litecoin
2024-08-04,64.55874387841897,333814413.5048316,4828884493.092069,-0.0056598196043237126,litecoin
2024-08-05,62.26996392332534,303699620.1918826,4656400565.850152,-0.03545267174658784,litecoin
2024-08-06,56.11578441364304,1229055650.7020445,4207436058.7057858,-0.09883062590593605,litecoin
2024-08-07,58.175426214266906,420748183.64071417,4355986055.833048,0.036703430632667455,litecoin
2024-08-08,56.01645960946845,386779106.27835035,4200982051.875452,-0.037111315641190634,litecoin
2024-08-09,61.31652990685019,316443905.4014337,4584708341.988084,0.09461630267839838,litecoin
2024-08-10,60.639310340219,271427368.13498676,4538485631.4141655,-0.011044649259506434,litecoin
2024-08-11,61.17545734282532,193593527.55516702,4579035840.230345,0.008841574872772373,litecoin
2024-08-12,59.69135985165209,252134428.81177548,4465736503.500642,-0.024259687718497847,litecoin
2024-08-13,61.414266587116146,338282020.8762772,4598403022.119489,0.028863586618664838,litecoin
2024-08-14,63.41178317001828,286016451.4852203,4739278515.874597,0.032525285962157646,litecoin
2024-08-15,63.90640796862764,297600212.30520594,4780211153.647583,0.007800203272681605,litecoin
2024-08-16,65.23660120048154,447438826.55711,4880430209.26771,0.020814708166775775,litecoin
2024-08-17,66.43203506734483,352474965.8741872,4971903241.74085,0.01832458841915363,litecoin
2024-08-18,67.5769088316226,217760213.16240713,5060480548.7756,0.017233760235060958,litecoin
2024-08-19,66.32885660733855,239064103.08325717,4964593388.435186,-0.018468619619665505,litecoin
2024-08-20,66.40958382362982,279206434.52670044,4971947224.520482,0.001217075348805885,litecoin
2024-08-21,64.46211745888466,310637457.35908407,4828887039.6444235,-0.029325080095626288,litecoin
2024-08-22,64.30513998940535,337559044.91357726,4815687872.0523615,-0.0024351894673555474,litecoin
2024-08-23,63.814936129928334,268735871.5609188,4777466737.679406,-0.007623089842550335,litecoin
2024-08-24,66.19123638543921,297418393.68315953,4947461414.345233,0.0372373679207747,litecoin
2024-08-25,66.56987024325865,251763651.4307555,4977519680.40681,0.00572030193868267,litecoin
2024-08-26,64.76088192072022,223893200.19977608,4852648300.8500595,-0.027174280435398934,litecoin
2024-08-27,63.165098875387905,250735938.5831755,4733160000.650085,-0.024641156791006424,litecoin
2024-08-28,60.4209499970027,322295392.99828446,4525971339.7322235,-0.043444068437205496,litecoin
2024-08-29,61.764205379449464,363715581.633959,4641002863.161651,0.02223161639321125,litecoin
2024-08-30,62.435687448220634,440922752.0669643,4676464532.253995,0.010871702544311912,litecoin
2024-08-31,64.96326290779432,370886326.42688936,4868004344.891922,0.040482864254035134,litecoin
2024-09-01,65.05260403794101,274192102.502648,4873885407.484236,0.001375256200931485,litecoin
2024-09-02,63.59357395359987,266818466.48156178,4757943198.9018955,-0.022428465484489735,litecoin
2024-09-03,65.22750866611693,299743857.6452468,4884743753.7220745,0.025693393387659524,litecoin
2024-09-04,64.53799279274536,288516064.3935586,4839576648.758079,-0.010570936825151978,litecoin
2024-09-05,65.4019488731798,412771893.1364156,4901281500.136407,0.013386782622895055,litecoin
2024-09-06,66.11871076308607,574999427.8608699,4958505217.875287,0.010959335344824739,litecoin
2024-09-07,63.00112718781179,450627645.15944237,4724301543.558694,-0.04715130617783947,litecoin
2024-09-08,62.0871401433864,285095744.62011385,4651366148.385701,-0.014507471298104146,litecoin
2024-09-09,60.84044222255631,316263325.89821476,4565505729.941254,-0.020079809086888445,litecoin
2024-09-10,61.437610415209,433890437.4126782,4609593871.852698,0.009815316438171573,litecoin
2024-09-11,61.55995011946728,305264963.7566241,4614610936.182844,0.001991283570950797,litecoin
2024-09-12,62.13463413601792,379150656.7623269,4660837812.85575,0.009335355461389527,litecoin
2024-09-13,62.81332005526375,289555696.26223147,4709960441.335954,0.01092282796354982,litecoin
2024-09-14,64.9637247449191,309787557.76106477,4871968992.4490185,0.034234851585036585,litecoin
2024-09-15,65.99021255867723,292969057.42965657,4947581963.068656,0.015800938412762422,litecoin
2024-09-16,63.37723084262069,224676330.7754531,4753019351.235144,-0.039596504007819666,litecoin
2024-09-17,62.53037701540843,291059393.0784108,4691543204.817837,-0.013362114689346005,litecoin
2024-09-18,63.71780354037568,306465650.845339,4778915858.138148,0.018989594844033064,litecoin
2024-09-19,64.71198311188039,358114003.45161897,4844385145.381412,0.015602853775000813,litecoin
2024-09-20,65.43731144078264,370771389.54859567,4906444719.768252,0.01120856283523608,litecoin
2024-09-21,65.22526467740207,329342147.65312034,4891284287.038788,-0.0032404565333107316,litecoin
2024-09-22,66.99566140629594,237709514.44887257,5030776876.442046,0.02714280635962285,litecoin
2024-09-23,68.52245754612473,336226477.4620705,5139586657.051652,0.022789477822593884,litecoin
2024-09-24,67.04130920570583,350732201.56893075,5029823224.963313,-0.021615516918987998,litecoin
2024-09-25,66.72175221201792,308804028.87404954,5004083290.643358,-0.004766568515352176,litecoin
2024-09-26,66.64582498588712,290620405.5497135,4997208959.749305,-0.0011379681080546655,litecoin
2024-09-27,68.46073146299312,335196481.8858309,5135820850.043318,0.02723211060093167,litecoin
2024-09-28,71.16953181527641,396398648.20716643,5336389615.644648,0.039567213121985745,litecoin
2024-09-29,70.04731540623827,299584378.43835384,5255351199.3892565,-0.01576821401538664,litecoin
2024-09-30,69.34163165685887,245016387.04430372,5202809162.35609,-0.010074386795365431,litecoin
2024-10-01,66.73510561539003,357847247.0434286,5007143879.044918,-0.03758962659499254,litecoin
2024-10-02,63.39590007456649,470613952.3806617,4762158373.858957,-0.050036716208529786,litecoin
2024-10-03,62.92579535344942,348382218.807738,4719166925.708186,-0.0074153804988039695,litecoin
2024-10-04,63.38715150269625,323728955.1949035,4754544271.0883045,0.007331749192130532,litecoin
2024-10-05,64.95497697781556,260735464.09005716,4871081498.533391,0.024734121000099307,litecoin
2024-10-06,66.21968705269899,211217202.11042446,4968811083.0237055,0.019470564593000672,litecoin
2024-10-07,67.03474815129857,219412342.24651834,5035975638.37672,0.012308440810826271,litecoin
2024-10-08,64.8150717437226,345208023.5477757,4864895454.817944,-0.03311232560411992,litecoin
2024-10-09,65.63756304141515,263662451.94989753,4930295862.130517,0.012689815432815665,litecoin
2024-10-10,64.52724070362842,284937002.969432,4843679894.839893,-0.016915959190717533,litecoin
2024-10-11,64.20079841251103,250447690.1274268,4819376066.398003,-0.005058984198886285,litecoin
2024-10-12,65.4981703732412,243161650.55877197,4911876188.449734,0.02020803467885446,litecoin
2024-10-13,66.23378927275857,175006422.0016205,4972942979.32741,0.011231136615350579,litecoin
2024-10-14,64.7006049422069,191295997.78557357,4855162241.029285,-0.023148069095637047,litecoin
2024-10-15,66.79626361652225,363616727.2232478,5018459859.160983,0.03239009397496795,litecoin
2024-10-16,70.7688808251603,838684648.3698812,5311008627.818045,0.059473644086514454,litecoin
2024-10-17,70.09348865651621,572720427.205923,5258995635.62041,-0.009543632183652728,litecoin
2024-10-18,72.83184146034205,468475030.0872373,5472739255.1618,0.03906714955000701,litecoin
2024-10-19,73.23702743661757,435975356.9072054,5501632053.751709,0.005563308137638501,litecoin
2024-10-20,74.8589836297583,296196571.14653635,5620919449.969496,0.02214666883557559,litecoin
2024-10-21,74.18193429769839,290961247.3847466,5570677805.116335,-0.00904432974148428,litecoin
2024-10-22,70.72947196526188,405192011.714704,5311814094.840172,-0.04654047329881539,litecoin
2024-10-23,69.84009781025821,499139556.4508705,5242834973.2169695,-0.012574307856284772,litecoin
2024-10-24,70.06745305952005,318254182.9239246,5264137055.725644,0.0032553684257361493,litecoin
2024-10-25,71.0979201676079,295981486.8954078,5337506585.835342,0.014706787004409971,litecoin
2024-10-26,68.4108217645933,392042127.07040983,5126557595.340999,-0.03779433205190774,litecoin
2024-10-27,68.3734178134213,257894078.77868614,5136813358.481344,-0.0005467548877091666,litecoin
2024-10-28,71.03177933863266,216656202.75740016,5336451562.596539,0.038880044470872344,litecoin
2024-10-29,70.73012562005584,327118849.3784811,5314964370.799721,-0.0042467430970400954,litecoin
2024-10-30,74.07890632680119,434858056.11499804,5566227883.201465,0.04734588942672224,litecoin
2024-10-31,71.83805638438483,311390925.5362236,5399661903.471302,-0.03024950088397349,litecoin
2024-11-01,69.13157676516721,358468512.06557596,5198342666.26684,-0.03767473335770699,litecoin
2024-11-02,70.21689500127817,385898163.5610809,5275839600.750054,0.01569931262811597,litecoin
2024-11-03,69.16545029454562,249983694.40668333,5197898271.524849,-0.014974240981652787,litecoin
2024-11-04,66.93877651681868,338164247.0669741,5031037642.481672,-0.032193440051998645,litecoin
2024-11-05,65.45062792307996,309453008.5725578,4914360188.903264,-0.02223148780385631,litecoin
2024-11-06,65.40701188656351,379626041.4299226,4918325550.210012,-0.0006663959980294232,litecoin
2024-11-07,71.0068203142269,742947575.0864819,5340862259.404869,0.08561480284981116,litecoin
2024-11-08,71.52426321915254,439540560.8133198,5376791581.755669,0.007287228221680708,litecoin
2024-11-09,72.83170626042516,450016926.0725715,5475540961.182801,0.018279713518566165,litecoin
2024-11-10,73.94862302993009,399814011.1560805,5558244315.018158,0.015335584278516778,litecoin
2024-11-11,76.51673978813817,994442535.4997482,5752732059.283868,0.034728391861585495,litecoin
2024-11-12,80.06727284102335,1405432102.6661468,6010006751.3212385,0.04640204303941875,litecoin
2024-11-13,77.34753191137143,1395250846.0378094,5816475662.0877075,-0.033968197406349376,litecoin
2024-11-14,75.46749803535799,1069747041.7157078,5678822316.977296,-0.024306320183140162,litecoin
2024-11-15,82.02181066306547,1983513164.0902758,6153016410.845482,0.08684947558002598,litecoin
2024-11-16,83.59730017018161,1329396135.6898131,6281697807.368672,0.019208177610075428,litecoin
2024-11-17,95.2142942480468,2382512659.3152742,7141338388.466041,0.13896374708532577,litecoin
2024-11-18,86.99365894607126,1441547646.7620833,6543912201.382083,-0.08633824749632246,litecoin
2024-11-19,89.18625782909633,1391443004.4278932,6702619718.361265,0.025204123031361325,litecoin
2024-11-20,86.8346304288408,940649182.840408,6530930839.202585,-0.026367598075051624,litecoin
2024-11-21,83.75376337619583,924304441.2368785,6303764032.087366,-0.0354797047840224,litecoin
2024-11-22,89.48138304479176,1412930943.7451017,6728538802.0838375,0.06838641557955127,litecoin
2024-11-23,91.93120759357886,1190232161.1578104,6909858487.719377,0.027378036250968574,litecoin
2024-11-24,99.33830290027802,2825510090.3929195,7464742198.418724,0.08057215281502006,litecoin
2024-11-25,97.1764692884937,1383000916.1436107,7311679066.453936,-0.02176233686974194,litecoin
2024-11-26,92.31843858851373,1110761426.3300807,6945356277.948728,-0.0499918420122637,litecoin
2024-11-27,92.7654869324501,989201182.0040492,6975216287.735259,0.00484245997626731,litecoin
2024-11-28,97.33862014602796,883950340.5449151,7324727134.531925,0.04929778697661469,litecoin
2024-11-29,95.76076941566915,648937251.9164367,7205320617.954813,-0.016209914707972173,litecoin
2024-11-30,103.58478647814665,935585575.553091,7792314949.679029,0.08170378235492004,litecoin
2024-12-01,102.82295228488405,853849658.1086667,7738468480.133245,-0.007354691930781976,litecoin
2024-12-02,119.58467555234745,2109552924.123943,8986444359.206976,0.16301538610779143,litecoin
2024-12-03,134.20913087977684,5013236898.654988,10102037754.45561,0.12229372417394413,litecoin
2024-12-04,132.1686022445804,2594607731.4640126,9961055040.83199,-0.01520409693304936,litecoin
2024-12-05,133.69742144078307,2168702077.5441194,10050300872.897503,0.01156718895591835,litecoin
2024-12-06,136.50322434223267,3181235714.911254,10281157751.320648,0.020986215524675167,litecoin
2024-12-07,136.1082131017185,1581587305.705372,10244964126.65671,-0.002893786886116523,litecoin
2024-12-08,133.6891071572901,1132133542.386161,10064180238.108023,-0.01777340168752717,litecoin
2024-12-09,135.64579385305427,947784186.1101075,10196905834.741415,0.014636096667636878,litecoin
2024-12-10,110.7153849650254,2219981167.315386,8321988565.547869,-0.18379050451823153,litecoin
2024-12-11,109.52780789888314,2282997923.888873,8244650951.103392,-0.010726396033553964,litecoin
2024-12-12,117.49408039305506,1313954839.848714,8859177413.725733,0.0727328762164805,litecoin
2024-12-13,119.14174187444354,1492089934.0807328,8967209755.024439,0.01402335739704097,litecoin
2024-12-14,123.80170410618783,1257179200.9541228,9318390713.69277,0.039112758957772664,litecoin
2024-12-15,118.09651150921341,880629958.4880161,8889782498.875282,-0.04608331232727558,litecoin
2024-12-16,121.46336487381318,852513221.2566409,9157603106.91323,0.028509338011538876,litecoin
2024-12-17,118.36236578354912,1263967330.23694,8915456070.457767,-0.025530324254442016,litecoin
2024-12-18,124.08809983267948,1708707125.7267265,9344979503.82402,0.04837461646889585,litecoin
2024-12-19,108.97529745760824,2009592904.2190387,8203366608.494297,-0.12179090819707417,litecoin
2024-12-20,99.92342220240585,1869546745.6738796,7546662560.05843,-0.08306355170742796,litecoin
2024-12-21,101.32707905001391,1533147680.709721,7626115263.915875,0.014047325608652628,litecoin
2024-12-22,101.2921357118783,944110491.6550468,7615584438.302322,-0.00034485685823781864,litecoin
2024-12-23,99.4739962412289,731286819.8941604,7502226134.522436,-0.01794946328134528,litecoin
2024-12-24,106.29980520657433,931460246.3563135,8005750889.41707,0.06861902832165834,litecoin
2024-12-25,108.39419540146325,667223382.0445887,8159129490.286113,0.019702671992849474,litecoin
2024-12-26,109.46769678430594,511432711.28802276,8248099589.008181,0.009903679610026472,litecoin
2024-12-27,102.09678367230815,601234354.9666575,7699829577.502784,-0.06733413900651775,litecoin
2024-12-28,100.31700076753687,554995950.3887242,7557837477.48305,-0.017432311192913885,litecoin
2024-12-29,100.59713094281878,358525023.3534208,7582722102.629135,0.0027924496659450515,litecoin
2024-12-30,98.32759346687789,371855702.9892637,7410794630.986561,-0.022560658089055607,litecoin
2024-12-31,99.18334064898012,601697979.7009829,7466098918.490098,0.008703021724929094,litecoin
2025-01-01,103.07745074703193,500789099.98986167,7749447261.566572,0.039261735615797155,litecoin
2025-01-02,104.61693980490949,533964531.24691945,7884367228.433755,0.01493526514985044,litecoin
2025-01-03,105.24749444031035,647203704.8570777,7934038594.696618,0.006027270885353042,litecoin
2025-01-04,112.6653704171721,624337240.9559805,8495659263.974909,0.07048030944877937,litecoin
2025-01-05,111.24738187091151,427383827.49548113,8388903522.145354,-0.012585841958448474,litecoin
2025-01-06,115.34124143352793,474454665.71484065,8685690456.397455,0.036799603673970616,litecoin
2025-01-07,113.9944127649714,716365141.355269,8589975268.316622,-0.011676904564380974,litecoin
2025-01-08,102.91558256008301,845924607.9932389,7759242721.338256,-0.09718748433513347,litecoin
2025-01-09,101.55524282890082,695164076.8276765,7674437852.87585,-0.013218015166828745,litecoin
2025-01-10,102.24182259588156,678325198.2988881,7720685112.829337,0.006760653097324321,litecoin
2025-01-11,104.22560157116182,554785489.3466994,7861861499.187537,0.019402813104391736,litecoin
2025-01-12,104.3821278175827,346900184.07292366,7875009761.121512,0.0015018022833286349,litecoin
2025-01-13,102.32043637084954,309513172.32817876,7712177305.96467,-0.019751383592564453,litecoin
2025-01-14,98.50665313332506,664403742.5377736,7426935751.828486,-0.03727293757526429,litecoin
2025-01-15,102.33668544325782,433847872.26822233,7717246504.824379,0.03888095055619201,litecoin
2025-01-16,117.94311612647068,1064536006.8031279,8909077782.09427,0.15250084185955082,litecoin
2025-01-17,124.12892675022663,2154068140.7810807,9357960520.867983,0.052447407079891706,litecoin
2025-01-18,136.85856621907038,2009958000.5775676,10315766716.295992,0.10255175648508152,litecoin
2025-01-19,125.43611048528027,1365254611.0025115,9457624626.216223,-0.08346175215299356,litecoin
2025-01-20,115.89859310601071,1549320047.7239826,8757829496.155046,-0.07603486222883782,litecoin
2025-01-21,117.82699214986471,1565153863.8469117,8895939272.781765,0.01663867517434081,litecoin
2025-01-22,118.92534450085856,1004495177.2169561,8952896862.859747,0.009321738007169511,litecoin
2025-01-23,115.18818558862665,620745639.6288668,8689408043.912746,-0.03142441106996263,litecoin
2025-01-24,116.45900236514406,737789456.2375963,8786530875.738415,0.011032527077524223,litecoin
2025-01-25,118.62136533525381,1047479011.6794035,8938388231.332855,0.018567589677008556,litecoin
2025-01-26,123.90633888365929,1211984800.5927386,9349896199.043173,0.0445533022948168,litecoin
2025-01-27,117.28627156303418,591670612.299069,8874495969.545567,-0.0534279955349255,litecoin
2025-01-28,114.78562128335321,1097796944.3884661,8651894657.389622,-0.021320912041585593,litecoin
2025-01-29,110.18720748308941,634238747.9009691,8311395322.495497,-0.040060886972179355,litecoin
2025-01-30,115.84292822452711,705562591.621133,8750715337.529322,0.051328288198116745,litecoin
2025-01-31,129.84366772430988,1638098869.931678,9814440680.173134,0.12085968228156752,litecoin
2025-02-01,128.21183599988407,1090761942.081012,9677220134.738226,-0.012567665046943954,litecoin
2025-02-02,119.29690660995936,985191821.3443292,9010086521.217093,-0.06953281122916588,litecoin
2025-02-03,109.31031015468574,1115682065.8488839,8253963445.639293,-0.08371211575439041,litecoin
2025-02-04,106.68160642173409,2441705632.2215824,8048628156.785988,-0.02404808594204655,litecoin
2025-02-05,101.67696315466425,1019927047.7053579,7667727199.205585,-0.04691196013008525,litecoin
2025-02-06,103.2990388548491,784744222.8815889,7793483363.114841,0.01595322725873949,litecoin
2025-02-07,101.47893246342676,848255368.6092739,7660591955.182887,-0.01761978050908941,litecoin
2025-02-08,103.39476312241148,799254239.5148337,7789871487.642278,0.018879097488290864,litecoin
2025-02-09,104.61729918059041,465436098.68915004,7901850456.721828,0.01182396497907301,litecoin
2025-02-10,107.73419511788468,604525038.778369,8145714681.521402,0.02979331297698562,litecoin
2025-02-11,120.05069573017687,1438789294.118041,9068885036.233103,0.11432303920603148,litecoin
2025-02-12,119.65280378271162,1976331648.9729562,9044861006.116547,-0.0033143660271619524,litecoin
2025-02-13,121.99463007475461,1393788289.7077782,9203381373.698904,0.019571846358867884,litecoin
2025-02-14,126.03039210817782,1346335690.2246993,9516394598.803734,0.03308147277425433,litecoin
2025-02-15,125.21974094167598,1455547014.3905914,9453243856.12257,-0.006432187926591726,litecoin
2025-02-16,133.62168171140846,1246273370.8017514,10093262110.94626,0.06709757348600398,litecoin
2025-02-17,125.49089944736285,1152669037.893838,9473784534.412548,-0.06084927356030578,litecoin
2025-02-18,122.27490048728195,1046680366.2842332,9242646578.962296,-0.025627348072597478,litecoin
2025-02-19,129.37431812030331,1288304876.6470635,9759044426.385616,0.058061119696104724,litecoin
2025-02-20,135.0467320134156,1692292215.9571497,10201697688.654856,0.04384497615545002,litecoin
2025-02-21,130.5637873445115,1312322332.732645,9864728443.239668,-0.03319550648925573,litecoin
2025-02-22,127.76992831353945,2093991805.1315832,9653408110.512215,-0.02139842208774201,litecoin
2025-02-23,126.03619151044622,812249063.6396708,9530266679.92425,-0.013569208545212263,litecoin
2025-02-24,130.10308729876857,551614953.6590775,9837390278.575287,0.032267682318735336,litecoin
2025-02-25,113.9332495540523,1209926327.7844286,8602007974.028145,-0.12428481199361452,litecoin
2025-02-26,114.76275278676175,1537993920.1979632,8677391811.148994,0.00728060716214296,litecoin
2025-02-27,125.37996021335239,1987251137.1444976,9549977511.213007,0.09251440183138726,litecoin
2025-02-28,126.70031771605727,1672871343.6116602,9574416570.22039,0.010530849590780766,litecoin
2025-03-01,128.03040655443823,2054309988.7668726,9678910951.31067,0.010497912415356137,litecoin
2025-03-02,124.31670036737066,788439341.3451804,9385225534.229576,-0.029006439071866175,litecoin
2025-03-03,127.46719147141572,1573373193.6843083,9619159732.090874,0.025342460785517718,litecoin
2025-03-04,110.09765258595738,1680126249.0425043,8347231249.451294,-0.13626674193534283,litecoin
2025-03-05,103.50343511026203,1617453863.819595,7819286761.678856,-0.05989426042073864,litecoin
2025-03-06,104.7094659831926,750123942.0890497,7920491092.289668,0.011652085475673202,litecoin
2025-03-07,103.41902164415295,996873641.1899408,7811087426.392047,-0.01232404660765618,litecoin
2025-03-08,103.43292073503451,959354888.9406079,7815555720.049919,0.00013439588443797668,litecoin
2025-03-09,102.3410433650952,575717707.3531715,7736874853.50443,-0.01055638149034177,litecoin
2025-03-10,94.39487281369313,724885755.9653066,7137231042.32964,-0.07764402521337033,litecoin
2025-03-11,87.65780132214545,936099212.0300516,6643475688.609712,-0.07137115916078007,litecoin
2025-03-12,90.4747992641379,884268964.2548919,6831117142.079481,0.032136306175874596,litecoin
2025-03-13,91.60675995065874,571176656.9652631,6928566543.411995,0.012511336811216633,litecoin
2025-03-14,87.99132679881963,484392096.47551423,6652478657.709991,-0.039466881633914985,litecoin
2025-03-15,91.3971653027959,464639108.0801656,6913496982.94947,0.03870652515290818,litecoin
2025-03-16,92.46919970506201,374852322.4153406,6992118226.777757,0.011729405378323232,litecoin
2025-03-17,90.40439571244727,386832700.4293623,6838393380.831456,-0.02232964056356712,litecoin
2025-03-18,92.37546226716411,606313379.2004459,6984635980.1495695,0.02180277340701764,litecoin
2025-03-19,90.0837145234657,478307695.0995585,6815219134.146447,-0.02480905304777059,litecoin
